player_id,name,season,age,team_id,pos,games,minutes_played,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,obpm,dbpm,bpm,uni_url
montrezl-harrell-1,Montrezl Harrell,2020-21,24,LAC,C,76,1293,24.7,.647,.013,.405,8.9,17.0,13.0,10.1,1.4,3.4,9.5,23.8,4.3,1.3,5.5,3.1,0.2,3.3,https://www.sports-reference.com/cbb/players/montrezl-harrell-1.html
jordan-mickey-1,Jordan Mickey,2020-21,23,MIA,PF,23,284,10.6,.515,.195,.232,7.1,24.9,16.0,4.8,1.1,3.0,16.6,17.1,-0.1,0.4,0.3,-5.2,-0.3,-5.6,https://www.sports-reference.com/cbb/players/jordan-mickey-1.html
anthony-brown-5,Anthony Brown,2020-21,25,MIN,SF,1,4,41.9,1.500,1.000,.000,0.0,0.0,0.0,41.7,0.0,0.0,0.0,11.1,0.0,0.0,0.0,26.2,4.3,30.5,https://www.sports-reference.com/cbb/players/anthony-brown-5.html
richaun-holmes-1,Richaun Holmes,2020-21,24,PHI,C,48,746,17.4,.585,.129,.232,8.6,21.4,15.2,12.3,1.3,3.2,8.6,16.6,1.6,1.3,2.8,-0.3,1.4,1.1,https://www.sports-reference.com/cbb/players/richaun-holmes-1.html
darrun-hilliard-1,Darrun Hilliard,2020-21,24,SAS,SG,14,95,3.4,.362,.316,.368,0.0,8.2,4.1,15.3,1.1,0.0,15.3,12.3,-0.1,0.1,0.0,-7.1,-0.8,-7.9,https://www.sports-reference.com/cbb/players/darrun-hilliard-1.html
josh-richardson-2,Josh Richardson,2020-21,24,MIA,SF,81,2689,13.6,.551,.380,.160,2.9,9.0,6.0,13.2,2.3,2.4,12.9,18.2,1.8,3.5,5.4,-0.6,1.3,0.7,https://www.sports-reference.com/cbb/players/josh-richardson-2.html
pat-connaughton-1,Pat Connaughton,2020-21,25,POR,SG,82,1488,9.3,.539,.538,.113,2.7,9.1,5.9,8.7,0.8,1.2,9.5,13.4,1.2,1.3,2.5,-1.7,-0.1,-1.8,https://www.sports-reference.com/cbb/players/pat-connaughton-1.html
joseph-young-1,Joe Young,2020-21,25,IND,PG,53,558,10.1,.521,.355,.156,2.4,10.3,6.4,9.9,1.3,0.2,11.6,18.0,0.1,0.4,0.5,-2.3,-1.2,-3.5,https://www.sports-reference.com/cbb/players/joseph-young-1.html
andrew-harrison-1,Andrew Harrison,2020-21,24,TOT,PG,17,187,5.8,.443,.472,.340,3.4,8.5,5.8,17.1,1.1,0.9,16.5,16.8,-0.1,0.0,-0.1,-5.8,-1.2,-7.1,https://www.sports-reference.com/cbb/players/andrew-harrison-1.html
norman-powell-1,Norman Powell,2020-21,24,TOR,SG,70,1062,8.5,.492,.497,.104,1.5,10.9,6.3,11.8,1.7,1.2,14.4,18.9,-0.6,1.2,0.6,-3.2,0.2,-2.9,https://www.sports-reference.com/cbb/players/norman-powell-1.html
ben-simmons-1,Ben Simmons,2020-21,23,PHI,PG,57,2017,20.4,.602,.011,.461,6.2,18.2,12.2,33.8,2.9,1.4,20.4,20.9,3.8,3.1,6.9,1.3,2.3,3.6,https://www.sports-reference.com/cbb/players/ben-simmons-1.html
brandon-ingram-1,Brandon Ingram,2020-21,21,LAL,SF,52,1760,13.4,.555,.129,.396,2.5,13.0,7.8,12.9,0.7,1.4,13.1,23.2,0.6,1.4,2.0,-1.3,-0.7,-2.0,https://www.sports-reference.com/cbb/players/brandon-ingram-1.html
jaylen-brown-1,Jaylen Brown,2020-21,22,BOS,SG,74,1913,13.5,.547,.348,.255,3.6,13.9,8.7,7.7,1.7,1.5,10.1,22.1,0.7,2.4,3.0,-1.6,-0.4,-2.1,https://www.sports-reference.com/cbb/players/jaylen-brown-1.html
kris-dunn-1,Kris Dunn,2020-21,24,CHI,PG,46,1389,12.4,.484,.190,.136,1.5,13.3,7.3,30.0,2.4,1.3,16.2,20.1,-0.5,1.2,0.6,-2.8,0.2,-2.7,https://www.sports-reference.com/cbb/players/kris-dunn-1.html
buddy-hield-1,Buddy Hield,2020-21,26,SAC,SG,82,2615,17.5,.587,.479,.142,4.1,12.4,8.1,11.9,1.0,1.1,9.2,25.1,4.3,1.6,5.9,3.5,-1.4,2.1,https://www.sports-reference.com/cbb/players/buddy-hield-1.html
jamal-murray-1,Jamal Murray,2020-21,21,DEN,PG,75,2447,16.0,.538,.353,.190,2.9,11.2,7.0,22.4,1.3,1.0,11.1,24.9,2.8,2.3,5.1,1.4,-0.8,0.6,https://www.sports-reference.com/cbb/players/jamal-murray-1.html
marquese-chriss-1,Marquese Chriss,2020-21,21,TOT,PF,43,499,9.2,.455,.400,.250,8.6,23.6,15.8,6.5,1.7,1.9,15.3,20.6,-0.6,0.4,-0.2,-5.7,-1.9,-7.5,https://www.sports-reference.com/cbb/players/marquese-chriss-1.html
jakob-poeltl-1,Jakob Poeltl,2020-21,23,SAS,C,77,1273,19.4,.640,.000,.317,15.4,19.7,17.6,10.0,1.1,4.5,12.7,13.1,3.5,1.6,5.1,1.3,0.7,2.0,https://www.sports-reference.com/cbb/players/jakob-poeltl-1.html
domantas-sabonis-1,Domantas Sabonis,2020-21,22,IND,C,74,1838,21.9,.630,.024,.416,11.5,29.8,20.8,18.2,1.3,1.5,16.2,23.5,4.3,3.3,7.6,1.9,1.3,3.1,https://www.sports-reference.com/cbb/players/domantas-sabonis-1.html
taurean-prince-1,Taurean Prince,2020-21,24,ATL,SF,55,1552,11.9,.575,.530,.195,1.5,12.3,6.7,11.1,1.6,1.1,13.4,19.5,0.8,0.7,1.5,-1.0,-1.0,-2.0,https://www.sports-reference.com/cbb/players/taurean-prince-1.html
denzel-valentine-1,Denzel Valentine,2020-21,26,CHI,SF,36,488,13.0,.511,.578,.034,1.9,15.5,8.4,14.2,2.6,1.2,9.8,23.3,-0.1,0.6,0.5,-0.8,0.2,-0.6,https://www.sports-reference.com/cbb/players/denzel-valentine-1.html
wade-baldwin-1,Wade Baldwin,2020-21,22,POR,PG,16,94,1.3,.396,.273,.333,2.3,14.4,8.5,16.6,0.5,1.7,27.0,23.3,-0.4,0.1,-0.3,-8.4,-1.9,-10.3,https://www.sports-reference.com/cbb/players/wade-baldwin-1.html
henry-ellenson-1,Henry Ellenson,2020-21,22,TOT,PF,19,259,13.1,.538,.400,.263,2.0,25.5,13.4,9.6,1.3,0.7,7.8,19.0,0.2,0.2,0.4,-1.0,-0.5,-1.5,https://www.sports-reference.com/cbb/players/henry-ellenson-1.html
malik-beasley-1,Malik Beasley,2020-21,22,DEN,SG,81,1879,14.2,.599,.550,.090,2.0,9.5,5.8,7.5,1.4,0.5,6.7,18.7,2.9,1.6,4.5,0.8,-0.7,0.1,https://www.sports-reference.com/cbb/players/malik-beasley-1.html
caris-levert-1,Caris LeVert,2020-21,24,BRK,SF,40,1063,14.9,.509,.319,.255,3.5,11.4,7.5,23.2,1.9,1.0,11.4,24.0,0.5,1.2,1.7,-0.3,0.5,0.2,https://www.sports-reference.com/cbb/players/caris-levert-1.html
deandre-bembry-1,DeAndre' Bembry,2020-21,24,ATL,SG,82,1931,10.8,.508,.281,.221,2.9,16.9,9.7,14.7,2.5,1.8,17.4,17.2,-0.9,1.7,0.9,-3.3,0.8,-2.4,https://www.sports-reference.com/cbb/players/deandre-bembry-1.html
malachi-richardson-1,Malachi Richardson,2020-21,23,TOR,SG,22,103,0.9,.481,.862,.172,2.2,11.2,6.8,0.0,0.5,0.0,20.4,16.4,-0.2,0.1,-0.1,-6.6,-2.1,-8.8,https://www.sports-reference.com/cbb/players/malachi-richardson-1.html
pascal-siakam-1,Pascal Siakam,2020-21,24,TOR,PF,80,2548,18.7,.628,.226,.320,5.4,17.5,11.6,14.6,1.4,1.7,12.5,20.8,5.7,3.6,9.3,1.6,0.8,2.4,https://www.sports-reference.com/cbb/players/pascal-siakam-1.html
skal-labissiere-1,Skal Labissière,2020-21,22,TOT,PF,22,176,12.6,.593,.265,.347,5.4,20.3,12.8,8.6,1.4,2.8,16.3,16.0,0.1,0.2,0.3,-2.9,-0.1,-3.0,https://www.sports-reference.com/cbb/players/skal-labissiere-1.html
dejounte-murray-1,Dejounte Murray,2020-21,23,SAS,PG,66,1687,16.2,.524,.174,.179,4.4,20.1,12.2,23.1,3.1,0.9,15.4,20.8,0.7,2.0,2.6,-0.9,1.3,0.4,https://www.sports-reference.com/cbb/players/dejounte-murray-1.html
damian-jones-1,Damian Jones,2020-21,23,GSW,C,24,410,15.3,.720,.000,.500,8.4,11.0,9.8,8.7,1.4,5.1,15.1,11.1,1.0,0.5,1.5,-0.6,1.7,1.1,https://www.sports-reference.com/cbb/players/damian-jones-1.html
deyonta-davis-1,Deyonta Davis,2020-21,22,ATL,C,9,118,15.6,.682,.045,.455,8.7,23.7,16.0,5.8,1.2,3.7,10.2,10.1,0.3,0.1,0.4,-1.5,-0.6,-2.0,https://www.sports-reference.com/cbb/players/deyonta-davis-1.html
cheick-diallo-1,Cheick Diallo,2020-21,22,NOP,PF,64,896,17.5,.644,.015,.247,8.8,29.3,19.2,5.1,1.5,3.0,14.0,16.0,1.4,1.2,2.6,-1.1,0.1,-0.9,https://www.sports-reference.com/cbb/players/cheick-diallo-1.html
tyler-ulis-1,Tyler Ulis,2020-21,23,CHI,PG,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-7.7,-2.7,-10.4,https://www.sports-reference.com/cbb/players/tyler-ulis-1.html
malcolm-brogdon-1,Malcolm Brogdon,2020-21,26,MIL,SG,64,1832,17.8,.614,.326,.203,3.8,11.7,8.0,16.2,1.2,0.6,10.0,20.7,4.2,2.3,6.5,2.0,0.1,2.2,https://www.sports-reference.com/cbb/players/malcolm-brogdon-1.html
patrick-mccaw-1,Patrick McCaw,2020-21,23,TOT,SG,29,397,7.5,.532,.444,.238,2.0,10.9,6.5,9.2,2.8,0.4,19.6,9.4,0.0,0.5,0.5,-4.8,1.9,-3.0,https://www.sports-reference.com/cbb/players/patrick-mccaw-1.html
demetrius-jackson-2,Demetrius Jackson,2020-21,24,PHI,PG,6,39,21.0,.656,.400,.267,5.6,2.6,4.1,19.6,2.4,0.0,5.6,19.1,0.2,0.0,0.2,3.6,0.9,4.5,https://www.sports-reference.com/cbb/players/demetrius-jackson-2.html
jake-layman-1,Jake Layman,2020-21,24,POR,SF,71,1327,13.5,.594,.427,.167,4.6,12.6,8.7,5.6,1.1,1.8,9.2,15.9,1.9,1.2,3.1,-0.1,-0.3,-0.5,https://www.sports-reference.com/cbb/players/jake-layman-1.html
georges-niang-1,Georges Niang,2020-21,25,UTA,PF,59,516,13.0,.613,.580,.133,2.4,15.7,9.1,10.1,0.9,0.9,10.7,17.8,0.7,0.7,1.3,-0.2,0.2,0.0,https://www.sports-reference.com/cbb/players/georges-niang-1.html
abdel-nader-1,Abdel Nader,2020-21,26,OKC,SF,55,867,11.3,.591,.487,.251,1.8,10.6,6.4,6.4,1.3,2.0,12.8,17.0,0.5,0.9,1.3,-1.1,0.2,-1.0,https://www.sports-reference.com/cbb/players/abdel-nader-1.html
tyrone-wallace-1,Tyrone Wallace,2020-21,25,ATL,SG,14,160,3.9,.389,.341,.386,2.0,13.0,7.4,10.9,2.0,0.5,16.3,16.0,-0.3,0.1,-0.2,-7.7,-1.0,-8.7,https://www.sports-reference.com/cbb/players/tyrone-wallace-1.html
markelle-fultz-1,Markelle Fultz,2020-21,21,ORL,PG,72,1996,14.3,.517,.175,.206,2.1,11.0,6.4,29.0,2.2,0.5,14.9,21.4,0.6,2.0,2.7,-1.8,0.0,-1.8,https://www.sports-reference.com/cbb/players/markelle-fultz-1.html
lonzo-ball-1,Lonzo Ball,2020-21,22,NOP,PG,63,2025,13.1,.517,.575,.111,3.7,16.4,10.0,29.1,2.0,1.6,21.1,18.5,0.4,2.0,2.4,0.1,0.6,0.6,https://www.sports-reference.com/cbb/players/lonzo-ball-1.html
jayson-tatum-1,Jayson Tatum,2020-21,21,BOS,PF,66,2265,20.4,.567,.383,.255,3.1,18.5,10.9,14.5,2.0,2.3,10.2,28.6,3.2,3.7,6.9,3.5,0.6,4.0,https://www.sports-reference.com/cbb/players/jayson-tatum-1.html
josh-jackson-2,Josh Jackson,2020-21,22,MEM,SF,22,381,14.1,.547,.453,.314,3.1,14.9,9.1,13.1,2.2,2.1,13.4,22.8,0.1,0.5,0.5,-1.1,1.1,0.0,https://www.sports-reference.com/cbb/players/josh-jackson-2.html
deaaron-fox-1,De'Aaron Fox,2020-21,22,SAC,PG,51,1634,20.6,.558,.227,.420,2.4,11.4,6.8,35.3,2.2,1.5,14.1,29.8,2.6,1.4,4.0,2.3,-0.5,1.8,https://www.sports-reference.com/cbb/players/deaaron-fox-1.html
jonathan-isaac-1,Jonathan Isaac,2020-21,22,ORL,PF,34,980,17.3,.552,.283,.232,6.2,19.6,12.7,7.4,2.6,7.2,11.8,18.3,0.6,1.9,2.5,-0.5,2.9,2.3,https://www.sports-reference.com/cbb/players/jonathan-isaac-1.html
lauri-markkanen-1,Lauri Markkanen,2020-21,22,CHI,PF,50,1492,14.3,.560,.536,.259,4.2,19.7,11.6,7.6,1.4,1.5,11.0,21.1,1.0,1.6,2.6,0.2,-0.8,-0.6,https://www.sports-reference.com/cbb/players/lauri-markkanen-1.html
dennis-smithjr-1,Dennis Smith Jr.,2020-21,22,NYK,PG,34,537,7.4,.399,.256,.251,4.1,11.7,7.7,26.4,2.5,1.4,19.8,23.1,-1.4,0.5,-0.9,-5.2,-0.9,-6.1,https://www.sports-reference.com/cbb/players/dennis-smithjr-1.html
zach-collins-1,Zach Collins,2020-21,22,POR,PF,11,290,9.9,.538,.279,.118,9.1,15.7,12.4,7.2,0.8,1.5,16.4,12.5,0.2,0.1,0.3,-1.7,-1.4,-3.1,https://www.sports-reference.com/cbb/players/zach-collins-1.html
malik-monk-1,Malik Monk,2020-21,21,CHO,SG,55,1169,12.6,.530,.418,.205,2.4,12.6,7.3,16.6,1.1,1.3,12.6,22.9,0.1,0.6,0.7,-1.1,-1.3,-2.3,https://www.sports-reference.com/cbb/players/malik-monk-1.html
luke-kennard-1,Luke Kennard,2020-21,23,DET,SG,28,922,14.4,.589,.535,.219,1.1,11.1,6.0,19.2,0.6,0.5,10.3,19.8,1.6,0.3,1.9,1.1,-1.4,-0.3,https://www.sports-reference.com/cbb/players/luke-kennard-1.html
donovan-mitchell-1,Donovan Mitchell,2020-21,23,UTA,SG,69,2364,18.8,.558,.352,.240,2.6,11.3,7.1,21.6,1.4,0.5,11.0,30.8,3.2,2.2,5.4,2.4,-0.6,1.9,https://www.sports-reference.com/cbb/players/donovan-mitchell-1.html
edrice-adebayo-1,Bam Adebayo,2020-21,22,MIA,PF,72,2417,20.3,.598,.018,.484,8.5,24.9,17.0,24.2,1.7,3.8,17.6,21.2,4.6,3.9,8.5,1.4,2.0,3.4,https://www.sports-reference.com/cbb/players/edrice-adebayo-1.html
justin-jackson-4,Justin Jackson,2020-21,24,DAL,PF,65,1045,9.5,.496,.478,.147,2.7,12.6,7.7,6.8,0.7,0.8,3.7,15.4,0.6,0.6,1.2,-2.1,-1.3,-3.4,https://www.sports-reference.com/cbb/players/justin-jackson-4.html
justin-patton-1,Justin Patton,2020-21,22,OKC,C,5,24,4.7,.450,.400,.000,4.7,17.9,11.5,12.6,0.0,0.0,16.7,22.0,-0.1,0.0,0.0,-6.8,-3.3,-10.1,https://www.sports-reference.com/cbb/players/justin-patton-1.html
dj-wilson-1,D.J. Wilson,2020-21,23,MIL,PF,37,363,8.2,.475,.553,.136,3.5,20.5,12.5,9.1,0.4,1.2,12.0,18.1,-0.3,0.6,0.3,-4.1,0.1,-4.0,https://www.sports-reference.com/cbb/players/dj-wilson-1.html
tj-leaf-1,T.J. Leaf,2020-21,22,IND,PF,28,222,12.9,.451,.209,.186,11.5,23.5,17.5,5.7,2.2,1.6,7.9,20.0,-0.1,0.4,0.3,-2.5,0.1,-2.4,https://www.sports-reference.com/cbb/players/tj-leaf-1.html
john-collins-1,John Collins,2020-21,22,ATL,PF,41,1363,23.5,.659,.243,.248,9.0,24.0,16.4,7.6,1.1,4.1,10.1,22.7,3.8,1.2,4.9,3.7,-0.6,3.1,https://www.sports-reference.com/cbb/players/john-collins-1.html
harry-giles-1,Harry Giles,2020-21,22,POR,C,38,348,12.4,.496,.237,.278,9.3,32.2,20.4,11.3,1.1,3.3,15.5,15.9,0.1,0.4,0.5,-3.4,-0.2,-3.6,https://www.sports-reference.com/cbb/players/harry-giles-1.html
jarrett-allen-1,Jarrett Allen,2020-21,21,BRK,C,70,1852,20.7,.664,.013,.581,12.3,24.9,18.7,8.9,1.0,4.2,11.7,14.9,5.2,2.9,8.2,1.4,1.0,2.3,https://www.sports-reference.com/cbb/players/jarrett-allen-1.html
og-anunoby-1,OG Anunoby,2020-21,22,TOR,SF,69,2066,13.2,.600,.403,.180,4.2,14.2,9.3,7.5,2.2,2.1,11.5,14.3,2.1,3.7,5.7,-0.8,1.9,1.2,https://www.sports-reference.com/cbb/players/og-anunoby-1.html
caleb-swanigan-1,Caleb Swanigan,2020-21,22,TOT,"C,PF",27,288,7.6,.597,.043,.362,9.9,26.4,18.3,13.9,0.5,2.2,40.4,13.5,-0.2,0.2,0.0,-6.2,0.2,-6.0,https://www.sports-reference.com/cbb/players/caleb-swanigan-1.html
